Guid,AccountId,ParentId,SuppliedName,SuppliedPhone,SuppliedCompany,Type,Status,Reason,Subject,Priority,Description,ClosedDate,IsEscalated,Comments,Application__c,TypeDetail__c
44ea96ed-20b7-4d17-a39a-f2bae9696134,c37a7062-2359-4417-b89d-7a887c0465f9,#N/A,#N/A,#N/A,#N/A,Problem,Closed,New problem,Analytics aren't updating,Medium,Our analytics reports are still showing data from last year.,2024-07-08T17:25:58.000Z,false,#N/A,#N/A,#N/A
f665900e-d8c7-4a21-b3f3-f867e7313246,b5411cf5-718f-4730-a85d-041dbfd1511a,#N/A,#N/A,#N/A,#N/A,Problem,Closed,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,2024-07-08T17:25:58.000Z,false,#N/A,#N/A,#N/A
41d1d0e2-8c2a-4933-85ed-20d5abbb9e32,80c41bd0-93f9-427f-813d-d39f48fec3fc,#N/A,#N/A,#N/A,#N/A,Problem,Escalated,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
39b44a3e-649b-4557-be90-edfc4a1058fc,b3557f32-9d69-403f-8af4-e98d24309bee,#N/A,#N/A,#N/A,#N/A,Feature Request,Escalated,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
213e3455-df0e-4b55-818b-f68909386b7d,d4394a56-4b6c-4780-8db9-a92a61cd0099,#N/A,#N/A,#N/A,#N/A,Feature Request,Approved,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
e3dc61ae-86e3-4fe0-a2a1-09c2ef4453df,94997453-23d3-4979-bba0-8f783b51bfa7,#N/A,#N/A,#N/A,#N/A,Feature Request,Closed,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,2024-07-08T17:26:00.000Z,false,#N/A,#N/A,#N/A
cc417130-68d3-4a12-83aa-d2614a860a35,3d7f9c13-cf83-44a0-9d22-8671857b787d,#N/A,#N/A,#N/A,#N/A,Feature Request,New,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
9826c3cb-486f-4b6b-a841-b4053aac2a54,a1890d21-49bb-4f6d-bae0-08e3d97a5ba6,#N/A,#N/A,#N/A,#N/A,Question,Rejected,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
81be5597-aca2-403c-a2ac-0f81910152ee,b3557f32-9d69-403f-8af4-e98d24309bee,#N/A,#N/A,#N/A,#N/A,Feature Request,Rejected,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
d99df812-005f-4f9f-b69f-a424b5d2bf09,64b914dc-3ad3-4059-9b9d-47571e793885,#N/A,#N/A,#N/A,#N/A,Problem,Approved,Complex functionality,Problem in Scheduled Run,Medium,User Needs Help,#N/A,false,#N/A,#N/A,#N/A
d895c405-474f-4449-ad99-184bf28663ef,bd27adc6-3106-4dd1-90e4-949c199ec721,#N/A,#N/A,#N/A,#N/A,Feature Request,Approved,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
2c69fda2-c34b-4fa9-bbb5-ae8216bed2dd,fa96f9cf-835f-47c7-b6e2-a96e41d7b4ff,#N/A,#N/A,#N/A,#N/A,Feature Request,Rejected,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
e7bd30d9-d8aa-4518-98db-c3c7b5c160f9,705170f9-a321-4707-8136-3041d3edaf86,#N/A,#N/A,#N/A,#N/A,Feature Request,On Hold,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
a7ac6bed-df33-4a40-bc01-6c5b76166d9a,ad9738e2-11fe-4034-b016-5a9ce4153505,#N/A,#N/A,#N/A,#N/A,Feature Request,Closed,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,2024-01-23T17:22:53.000Z,false,#N/A,#N/A,#N/A
bc30bbf2-6b17-4e8a-98f5-d0bf35aca307,0abf3191-6245-4032-a1a3-e9e79f4b6a60,#N/A,#N/A,#N/A,#N/A,Feature Request,Closed,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,2024-01-23T17:23:00.000Z,false,#N/A,#N/A,#N/A
66ab81b2-727f-4368-83df-f7b43af0b0c8,152dc665-0580-4904-a36f-36b88d977797,#N/A,#N/A,#N/A,#N/A,Problem,New,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
891bf0d0-b2fe-4792-9597-8ce7d60f9a2f,3764c207-89d7-4375-9b70-e38808119be7,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
c9493242-5292-4ef8-9fe2-fb34b1e6b0b0,ad1464d0-d02b-495a-9067-8af28afe9102,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
e7f86d50-8849-4dbb-b1ad-8d5f649ab90e,80c41bd0-93f9-427f-813d-d39f48fec3fc,#N/A,#N/A,#N/A,#N/A,Feature Request,Rejected,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
662010db-d00b-4d02-bda0-27701b3873da,c37a7062-2359-4417-b89d-7a887c0465f9,#N/A,#N/A,#N/A,#N/A,Feature Request,On Hold,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
661ac875-05dc-4e85-a977-ddce625f0121,a0972b74-73eb-4411-b1f6-389f6e057484,#N/A,#N/A,#N/A,#N/A,Question,Approved,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
d76af833-7bf8-4ff0-9bcc-feb79add4f8d,7bd989e2-ffe6-45e3-93db-72005dc784c5,#N/A,#N/A,#N/A,#N/A,Feature Request,New,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
ed919322-f0c4-4bc3-80c0-4cee7a3ed881,2af176b7-d4c4-45a6-bf12-6104e1498873,#N/A,#N/A,#N/A,#N/A,Feature Request,On Hold,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
5918e5d1-caaf-4cfa-9613-9f3f0e97f84d,6801f59e-2b7f-46e0-bc2e-7dc517f5e9ee,#N/A,#N/A,#N/A,#N/A,Feature Request,Approved,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
0391a8bf-46aa-4804-9fd9-6b39649beb9a,152130ef-ec19-45d2-8488-e9cebe2e6ca8,#N/A,#N/A,#N/A,#N/A,Question,Rejected,User didn't attend training,Word template tweaks on detail region,Medium,Prefers Direct Phone Outreach,#N/A,false,#N/A,#N/A,#N/A
3253d7c9-8437-4a9f-a2d2-33b813760cc2,4466dc44-5087-4bcc-ace3-24be94465a2d,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
831a547e-a656-4eef-a631-5d547d840d4b,84092db4-3115-4e99-9b3d-e0c848dcf9e5,#N/A,#N/A,#N/A,#N/A,Feature Request,New,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
a62e8c4e-e476-4324-bea2-0d505fcb3051,d8147efc-4572-4c1a-b5bd-dbeabe9bcd34,#N/A,#N/A,#N/A,#N/A,Problem,On Hold,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
7ed1b627-cc6c-4dba-9fe8-a9da2f66bbcb,602adfdb-6dbd-4c85-8125-079374856c4b,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
6dd69ecf-fcda-4b10-9ede-db78da99b260,5559372c-0cde-47e7-93a8-2e21b386fe02,#N/A,#N/A,#N/A,#N/A,Feature Request,Rejected,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
cbc59d74-27b2-4e93-8f48-3058950d34bf,7fa12379-a9cd-498a-a3a5-684c39a108ed,#N/A,#N/A,#N/A,#N/A,Feature Request,New,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
6d40a33a-6475-43de-bdbe-a3724bce80ca,4bc4be38-5479-40fd-8ca7-57edbb2f3ae0,#N/A,#N/A,#N/A,#N/A,Problem,On Hold,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
0a82b82f-77ef-4e79-89c9-8c596c80791b,cbeec1b0-834c-4fcf-92ca-14fa09b2a177,#N/A,#N/A,#N/A,#N/A,Feature Request,Rejected,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
f658dcbe-a1ca-4bea-8ed9-5d20e44272bf,ece46242-a9fc-460b-a128-1ee25f3d4b63,#N/A,#N/A,#N/A,#N/A,Problem,Rejected,#N/A,Amount descrepancy,Medium,#N/A,#N/A,false,#N/A,#N/A,#N/A
b8a8622d-0e7e-4323-9adb-ee0e9000e245,ef6ffdf2-ee88-4d14-86fa-4241b6e3590a,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
ef1bb11a-4140-4825-a8c6-8865ae3d3a82,11451e05-1530-484d-b88b-32af8f3e7286,#N/A,#N/A,#N/A,#N/A,Feature Request,New,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
784d3d05-9b7d-42d1-a275-995a7ac563df,ed799499-8895-4047-86c3-9dc7b2b70dd1,#N/A,#N/A,#N/A,#N/A,Problem,Closed,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,2024-07-08T17:26:05.000Z,false,#N/A,#N/A,#N/A
98d46a2e-e452-402c-bd74-60d46c06bc1e,a81c1023-46a5-4db0-b99b-871433075abf,#N/A,#N/A,#N/A,#N/A,Question,Approved,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
1956ea49-d754-4f8e-9525-2ea8f84cb2cc,8e647003-6a2b-4366-a803-13e3d4108a86,#N/A,#N/A,#N/A,#N/A,Feature Request,Escalated,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
41b296ff-1953-4a06-ae64-e6639108029a,63fdd273-afb5-4199-8e23-78e5a4009a70,#N/A,#N/A,#N/A,#N/A,Problem,Rejected,Complex functionality,Need help installing widgets,Medium,We received our new widgets but need assistance installing them to work with our customized implementation.,#N/A,false,#N/A,#N/A,#N/A
dc34f284-0c0b-4727-9e46-31199b9084c4,8967b4af-b583-41b8-8f4b-664b151c849e,#N/A,#N/A,#N/A,#N/A,Feature Request,On Hold,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
82066994-13e4-4ec0-b0e7-d13451c814b6,77d6afbf-e965-4614-94de-25c8676ff70a,#N/A,#N/A,#N/A,#N/A,Question,Pending Approval,Complex functionality,How do we run a usage report?,Medium,I'd like to run a monthly usage report to see who has been using the Sales Enablement Suite.  How can I do this?,#N/A,false,#N/A,#N/A,#N/A
d7da62eb-c93f-415e-97b3-db74d5f36267,bac618ac-72bd-497c-936e-42de2b00b182,#N/A,#N/A,#N/A,#N/A,Feature Request,Escalated,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
9c30d212-ec7a-4df0-8ebd-bf836e71ae9c,6ca2a317-21d5-4218-aeb1-302c1d1f8335,#N/A,#N/A,#N/A,#N/A,Feature Request,On Hold,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
f2f6e895-035a-4b2b-9bfa-ba0c470ef041,de478046-4bb2-42c9-819f-9e5cacf5389f,#N/A,#N/A,#N/A,#N/A,Problem,Rejected,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
20176991-da0f-489b-9c29-8f7150e5848f,d4394a56-4b6c-4780-8db9-a92a61cd0099,#N/A,#N/A,#N/A,#N/A,Feature Request,Closed,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,2024-01-23T17:22:55.000Z,false,#N/A,#N/A,#N/A
b5d954c4-2f85-4ef2-b3b9-75a3f6f9002e,6ee77635-4205-40de-97a6-09b9aa67d699,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
827577c3-7a35-4108-8976-defd5c48fef4,602adfdb-6dbd-4c85-8125-079374856c4b,#N/A,#N/A,#N/A,#N/A,Feature Request,Escalated,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
9b8cea63-3f78-42bf-aee8-52144e36a12d,cc4a551d-9b1e-436c-8750-9d01a7474ff8,#N/A,#N/A,#N/A,#N/A,Feature Request,Rejected,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
f4dc1675-2887-4283-9e04-b71b8aee1b8a,9cfbd049-3848-49d9-813e-769fbcb210ec,#N/A,#N/A,#N/A,#N/A,Feature Request,Escalated,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
89a5f36a-a18c-4758-8a7f-ae67479444a8,a0b32c3e-dd20-4e6f-bccb-4bf78ff5e971,#N/A,#N/A,#N/A,#N/A,Problem,New,New problem,Administrative override feature not working,Medium,EMEA Case,#N/A,false,#N/A,#N/A,#N/A
6e9a67ef-2b09-468c-9fbb-4dd5d8a985a1,78b6c820-8323-4583-aad6-7374dcef28d3,#N/A,#N/A,#N/A,#N/A,Feature Request,Escalated,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
34c68bf9-2ac1-4cb7-be3b-5b3270617839,75290905-ccb5-4ffe-aaa2-fbe28a8ccf04,#N/A,#N/A,#N/A,#N/A,Feature Request,Escalated,Complex Functionallity,Third Party Integrations,Medium,My company makes and app. Can we integrate it with your products?,#N/A,false,#N/A,#N/A,#N/A
7452b550-b66f-4c52-9d52-80c29f1f826f,9ab0ac83-53ea-47a3-87c1-dadb460c4ecf,#N/A,#N/A,#N/A,#N/A,Question,Escalated,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
4c9e8dd4-c78a-41c1-9412-63996de4afd4,0f31374f-19be-4732-a973-214d64769d34,#N/A,#N/A,#N/A,#N/A,Problem,On Hold,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
d18163d3-40b0-4714-8c44-c5eddd599c5b,1eefcd58-f773-49b0-9787-5fa5e0780a94,#N/A,#N/A,#N/A,#N/A,Feature Request,Escalated,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
4c8fd42c-031d-40c6-89d4-d899ccc0a233,725e6d6c-6640-438d-b61e-b81c941fe8ba,#N/A,#N/A,#N/A,#N/A,Feature Request,Pending Approval,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
4d3eee7d-9455-4ce0-a1ba-70961ebb7779,349e4524-3e2f-4fa5-8a52-ae16ca9f836a,#N/A,#N/A,#N/A,#N/A,Feature Request,Rejected,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
23e6b19c-2fc2-412f-aa8c-07cacbf2e290,b85c8e41-4a41-4618-97ea-7274a096cddf,#N/A,#N/A,#N/A,#N/A,Problem,Rejected,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
ee17ef2c-a49c-4763-a973-8022ce71f8bc,34e0e9fa-5073-445b-9c35-5e927f832f37,#N/A,#N/A,#N/A,#N/A,Feature Request,Escalated,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
46af6071-6242-4b61-be1b-ba7d5bcc27e5,ab7b5861-123c-48ae-822f-fb2a9fa521d2,#N/A,#N/A,#N/A,#N/A,Question,New,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
6957dd49-30a4-4eb2-bc6e-0809bfbf58a3,ac826874-e3aa-495e-b502-5ef02a432dd3,#N/A,#N/A,#N/A,#N/A,Problem,Pending Approval,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
a0d5e28f-e7a0-41f7-8ae4-05288f5405bc,0494e194-0f24-4856-8138-6a27c753d6cd,#N/A,#N/A,#N/A,#N/A,Feature Request,On Hold,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
604ec4e7-5c8c-45c5-9caf-d10acab7f564,e52e6127-c45f-432f-9ee3-3d865beeb6c0,#N/A,#N/A,#N/A,#N/A,Problem,Approved,User didn't attend training,How to use parameters,Medium,User Needs Help,#N/A,false,#N/A,#N/A,#N/A
7c86e780-d4c5-4583-8424-67654b51ae5f,f2606bf9-f50d-4c8b-8b33-3425de7c1d1c,#N/A,#N/A,#N/A,#N/A,Problem,Pending Approval,New problem,Newest update cause an error,High,When I upgraded to the newest version some of my integrations broke,#N/A,false,#N/A,#N/A,#N/A
f8046d38-fdc0-4bbb-a654-10b8cae0a1c2,ce189dce-f408-49e6-af2c-ad2eb193899f,#N/A,#N/A,#N/A,#N/A,Feature Request,Approved,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
a723501b-d5de-4062-b3cd-8db6e5dc14a5,c2cf7f1b-9cd4-4295-a680-fb47054fefa2,#N/A,#N/A,#N/A,#N/A,Feature Request,Escalated,New problem,Widgets aren't waterproof,Low,Is it possible to make our widgets waterproof?,#N/A,false,#N/A,#N/A,#N/A
c6426bc5-1c6a-42a0-9bf4-30beb199480c,e0738b06-c318-4efb-921c-e9f5ff9d1b22,#N/A,#N/A,#N/A,#N/A,Feature Request,Rejected,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
a090d49a-ab61-45ab-97ca-3f571d450cf7,c98d9ebb-2d8e-4b41-9cc2-749f1cd328f5,#N/A,#N/A,#N/A,#N/A,Feature Request,New,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
ae5d3cc3-5bee-4b45-a48a-bb43d444c21c,1ac7a95c-7fcb-4831-9011-61b6cc662322,#N/A,#N/A,#N/A,#N/A,Feature Request,Rejected,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
0cbbdc6d-94d3-4ae7-9ef8-b228eb3fb261,2f3fa1a1-2e00-427d-a8ee-6b03de4507da,#N/A,#N/A,#N/A,#N/A,Question,Pending Approval,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
015c1154-bcbb-42c6-8515-af0a4637969d,5747a8f2-c5b5-4779-a248-e89498407b05,#N/A,#N/A,#N/A,#N/A,Feature Request,On Hold,New problem,Waterproof Widgets don’t float,Low,After we received your new waterproof widgets we noticed they didn't float. What gives?,#N/A,false,#N/A,#N/A,#N/A
20139cf8-a1d3-4612-8f51-53ae39b15fbe,ef8f4d6c-4dd0-4c9b-9853-293a2179c3ce,#N/A,#N/A,#N/A,#N/A,Feature Request,Approved,Instructions not clear,Trouble using the xyz widget,High,I'm having trouble using the xyz widget....,#N/A,false,#N/A,#N/A,#N/A
bc5643d4-a335-43e8-ab78-90642316b362,ed2680d6-1c55-43c6-b6ca-db1e9113a9c1,#N/A,#N/A,#N/A,#N/A,Problem,Escalated,User didn't attend training,Difficulty upgrading Server*,Medium,My Server configuration is broken. Justy did an update & upgrade? What should I do?,#N/A,false,#N/A,#N/A,#N/A
059ede90-0f6d-4b51-82c3-081726449ffd,60d162c6-7a7a-4943-8316-093a1c411a16,#N/A,#N/A,#N/A,#N/A,Question,Escalated,User didn't attend training,Can I delete all my profiles?,Medium,I was wondering if It is possible to o delete my profiles and start from scratch?,#N/A,false,#N/A,#N/A,#N/A
a6d27dbe-6bf8-42c9-b3e2-9ccf88db03d5,42514dd9-2696-4e23-bacc-d95ea8836aee,#N/A,#N/A,#N/A,#N/A,Feature Request,Approved,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
69c3e6ea-3812-4280-8df7-d8dcabbc7236,349e4524-3e2f-4fa5-8a52-ae16ca9f836a,#N/A,#N/A,#N/A,#N/A,Feature Request,New,Instructions not clear,Login credentials,Medium,I have forgotten my login. Please send me new credentials.,#N/A,false,#N/A,#N/A,#N/A
cdcd75c0-3f9a-43ac-bc78-a8138f1fd998,a7fb2901-584f-4e62-82ad-adb687487b21,#N/A,#N/A,#N/A,#N/A,Feature Request,Rejected,Instructions not clear,How do we restrict access?,Medium,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,#N/A,false,#N/A,#N/A,#N/A
